,molecule_atom_index_0_dist_min,molecule_atom_index_0_dist_max,molecule_atom_index_1_dist_min,molecule_atom_index_0_dist_mean,molecule_atom_index_0_dist_std,dist,molecule_atom_index_1_dist_std,molecule_atom_index_1_dist_max,molecule_atom_index_1_dist_mean,molecule_atom_index_0_dist_max_diff,molecule_atom_index_0_dist_max_div,molecule_atom_index_0_dist_std_diff,molecule_atom_index_0_dist_std_div,atom_0_couples_count,molecule_atom_index_0_dist_min_div,molecule_atom_index_1_dist_std_diff,molecule_atom_index_0_dist_mean_div,atom_1_couples_count,molecule_atom_index_0_dist_mean_diff,molecule_couples,atom_index_1,molecule_dist_mean,molecule_atom_index_1_dist_max_diff,molecule_atom_index_0_y_1_std,molecule_atom_index_1_dist_mean_diff,molecule_atom_index_1_dist_std_div,molecule_atom_index_1_dist_mean_div,molecule_atom_index_1_dist_min_diff,molecule_atom_index_1_dist_min_div,molecule_atom_index_1_dist_max_div,molecule_atom_index_0_z_1_std,y_0,molecule_type_dist_std_diff,molecule_atom_1_dist_min_diff,molecule_atom_index_0_x_1_std,molecule_dist_min,molecule_atom_index_0_dist_min_diff,molecule_atom_index_0_y_1_mean_diff,molecule_type_dist_min,molecule_atom_1_dist_min_div,atom_index_0,molecule_dist_max,molecule_atom_1_dist_std_diff,molecule_type_dist_max,molecule_atom_index_0_y_1_max_diff,molecule_type_0_dist_std_diff,molecule_type_dist_mean_diff,molecule_atom_1_dist_mean,molecule_atom_index_0_y_1_mean_div,molecule_type_dist_mean_div,type
10,1.0171900266331495,1.618709923498906,1.0171871876583656,1.4181409003151006,0.34723365488982116,1.0171900266331495,1.1232353005338833e-05,1.0172079061723844,1.0171950401546332,0.6015198968657565,1.5913544973074094,-0.6699563717433283,0.3413655716219987,3,1.0,-1.0171787942801442,1.3941749950194453,3,0.40095087368195115,6,0,1.3179205636070765,1.7879539234932906e-05,0.1889645403786758,5.013521483743233e-06,1.1042531593155102e-05,1.0000049287953603,-2.838974783925252e-06,0.9999972090025367,1.0000175773835436,0.4597915476459435,0.012545206299999999,-1.0171787942801442,-2.838974783925252e-06,0.7310830193652664,1.0171871876583656,0.0,0.21802060499999998,1.0171871876583656,0.9999972090025367,1,1.618709923498906,-1.0171787942801442,1.0172079061723844,0.334637442,-1.0171787942801442,5.013521483743233e-06,1.0171950401546332,1.2128883453536359,1.0000049287953603,1
11,1.0171900266331495,1.618709923498906,1.618522750813246,1.4181409003151006,0.34723365488982116,1.618522750813246,,1.618522750813246,1.618522750813246,0.00018717268565993095,1.0001156441486942,-1.2712890959234249,0.21453739511251818,3,0.6284681671122944,,0.876194603753663,1,-0.2003818504981454,6,2,1.3179205636070765,0.0,0.1889645403786758,0.0,,1.0,0.0,1.0,1.0,0.4597915476459435,0.012545206299999999,-1.6184159164843575,0.0,0.7310830193652664,1.0171871876583656,-0.6013327241800965,-0.11661683700000003,1.618522750813246,1.0,1,1.618709923498906,-1.6184159164843575,1.618709923498906,0.0,-1.6184159164843575,0.00012333624627380857,1.6186460870595198,0.9141731375175166,1.0000762029734904,3
12,1.0171900266331495,1.618709923498906,1.618705586866408,1.4181409003151006,0.34723365488982116,1.618709923498906,3.0664622468441702e-06,1.618709923498906,1.618707755182657,0.0,1.0,-1.2714762686090848,0.21451258798689626,3,0.6283954968500179,-1.6187068570366592,0.8760932886911156,2,-0.20056902318380532,6,3,1.3179205636070765,0.0,0.1889645403786758,-2.1683162489960495e-06,1.894386512572858e-06,0.9999986604664508,-4.336632497992099e-06,0.9999973209329015,1.0,0.4597915476459435,0.012545206299999999,-1.6186030891700174,-0.00018717268565993095,0.7310830193652664,1.0171871876583656,-0.6015198968657565,-0.10140376799999995,1.618522750813246,0.9998843692233286,1,1.618709923498906,-1.6186030891700174,1.618709923498906,0.015213069000000079,-1.6186030891700174,-6.383643938612238e-05,1.6186460870595198,0.9245244932833113,0.99996056338541,3
13,1.0171871876583656,1.618705586866408,1.0171871876583656,1.3179463872623867,0.42533773908848366,1.0171871876583656,1.1232353005338833e-05,1.0172079061723844,1.0171950401546332,0.6015183992080424,1.5913546754287957,-0.591849448569882,0.4181509010820714,2,1.0,-1.0171759553053603,1.2956773377143977,3,0.3007591996040211,6,0,1.3179205636070765,2.071851401885816e-05,0.22586714022456109,7.852496267668485e-06,1.1042562412918783e-05,1.0000077198143693,0.0,1.0,1.0000203684378552,0.5926307274225477,1.358745195,-1.0171759553053603,0.0,0.3393063778817067,1.0171871876583656,0.0,0.15971218649999996,1.0171871876583656,1.0,2,1.618709923498906,-1.0171759553053603,1.0172079061723844,0.31942437299999993,-1.0171759553053603,7.852496267668485e-06,1.0171950401546332,1.1559525216288447,1.0000077198143693,1
14,1.0171871876583656,1.618705586866408,1.618705586866408,1.3179463872623867,0.42533773908848366,1.618705586866408,3.0664622468441702e-06,1.618709923498906,1.618707755182657,0.0,1.0,-1.1933678477779244,0.2627641138323858,2,0.6283954265132923,-1.6187025204041612,0.8141977132566461,2,-0.3007591996040213,6,3,1.3179205636070765,4.336632497992099e-06,0.22586714022456109,2.1683162489960495e-06,1.8943915877750325e-06,1.0000013395371379,0.0,1.0,1.000002679074276,0.5926307274225477,1.358745195,-1.6185987525375194,-0.00018283605316193885,0.3393063778817067,1.0171871876583656,-0.6015183992080424,-0.15971218649999996,1.618522750813246,0.999887047987821,2,1.618709923498906,-1.6185987525375194,1.618709923498906,0.0,-1.6185987525375194,-5.949980688813028e-05,1.6186460870595198,0.8811251451236232,0.9999632423540322,3
15,1.0172079061723844,1.0172079061723844,1.0171871876583656,1.0172079061723844,,1.0172079061723844,1.1232353005338833e-05,1.0172079061723844,1.0171950401546332,0.0,1.0,,,1,1.0,-1.0171966738193792,1.0,3,0.0,6,0,1.3179205636070765,0.0,,-1.2866017751189673e-05,1.1042337497753684e-05,0.9999873516341418,-2.071851401885816e-05,0.9999796319770097,1.0,,1.343532126,-1.0171966738193792,-2.071851401885816e-05,,1.0171871876583656,0.0,0.0,1.0171871876583656,0.9999796319770097,3,1.618709923498906,-1.0171966738193792,1.0172079061723844,0.0,-1.0171966738193792,-1.2866017751189673e-05,1.0171950401546332,1.0,0.9999873516341418,1
16,1.5133578656020985,1.5133578656020985,1.5133578656020985,1.5133578656020985,,1.5133578656020985,,1.5133578656020985,1.5133578656020985,0.0,1.0,,,1,1.0,,1.0,1,0.0,1,2,1.5133578656020985,0.0,,0.0,,1.0,0.0,1.0,1.0,,0.020572198899999998,,0.0,,1.5133578656020985,0.0,0.0,1.5133578656020985,1.0,1,1.5133578656020985,,1.5133578656020985,0.0,,0.0,1.5133578656020985,1.0,1.0,3
17,1.0665980559772636,2.218345971950668,1.0665980559772636,1.642472013963966,0.8144087616022683,1.0665980559772636,,1.0665980559772636,1.0665980559772636,1.1517479159734045,2.0798331288145118,-0.2521892943749954,0.763557327934628,2,1.0,,1.5399165644072559,1,0.5758739579867023,2,0,1.642472013963966,0.0,0.8143213533941351,0.0,,1.0,0.0,1.0,1.0,0.004488116766006169,2.198949296,,0.0,0.011055369228509276,1.0665980559772636,0.0,-0.5758121510499999,1.0665980559772636,1.0,2,2.218345971950668,,1.0665980559772636,0.0,,0.0,1.0665980559772636,0.4915412065697724,1.0,0
18,1.0665980559772636,2.218345971950668,2.218345971950668,1.642472013963966,0.8144087616022683,2.218345971950668,,2.218345971950668,2.218345971950668,0.0,1.0,-1.4039372103484,0.36712432231034303,2,0.48080780431168146,,0.7404039021558407,1,-0.5758739579867023,2,1,1.642472013963966,0.0,0.8143213533941351,0.0,,1.0,0.0,1.0,1.0,0.004488116766006169,2.198949296,,0.0,0.011055369228509276,1.0665980559772636,-1.1517479159734045,0.5758121510499999,2.218345971950668,1.0,2,2.218345971950668,,2.218345971950668,1.1516243020999999,,0.0,2.218345971950668,-29.055042579314215,1.0,4
19,1.0949536393523485,3.095899385230956,1.0949536393523485,2.14150527059391,0.6600420294870122,1.0949536393523485,0.5956715111874472,2.182536880569697,1.6387311801017954,2.0009457458786075,2.8274250835516126,-0.4349116098653363,0.602803630916665,7,1.0,-0.49928212816490125,1.9557953813100104,6,1.0465516312415615,27,0,2.0297844235022713,1.0875832412173485,1.1346938533997113,0.543777540749447,0.5440152804458274,1.496621520040871,0.0,1.0,1.9932687578084498,0.7206803438972453,1.939743236,-1.0949470744424539,-1.6719432038847515e-07,0.5725815631281398,1.094953472158028,0.0,-0.9331431900714284,1.094953472158028,0.9999998473046581,2,3.095979569448431,-0.527002162328964,1.0949681926796166,0.39802861700000003,-1.0949470744424539,6.235675439558719e-06,1.6387320147384665,0.38833626714495023,1.0000056949218812,0
20,1.0949536393523485,3.095899385230956,1.094953472158028,2.14150527059391,0.6600420294870122,2.182491670619745,0.5956735576762562,2.182539061418114,1.6387328493751383,0.9134077146112114,1.4185160140161444,-1.5224496411327326,0.30242590996903335,7,0.5016988857700534,-1.5868181129434886,0.981220363597449,6,-0.04098640002583487,27,1,2.0297844235022713,4.739079836912907e-05,1.1346938533997113,-0.5437588212446065,0.2729327977261455,0.7508541138715092,-1.0875381984617167,0.5016988091629705,1.0000217140798322,0.7206803438972453,1.939743236,-2.182465358507887,-1.0875381984617167,0.5725815631281398,1.094953472158028,-1.0875380312673963,0.5963207351285714,2.182484942910271,0.5016988091629705,2,3.095979569448431,-1.6145401935963604,2.182539061418114,1.9274925422,-1.96458506815748,1.248382940044479e-05,1.6387320147384665,-152.61528330268212,1.000005719989482,2
21,1.0949536393523485,3.095899385230956,1.7652188805306301,2.14150527059391,0.6600420294870122,1.7652188805306301,,1.7652188805306301,1.7652188805306301,1.330680504700326,1.7538331474793196,-1.105176851043618,0.3739151199700524,7,0.6202934103124945,,1.213166986946212,1,0.3762863900632798,27,3,2.0297844235022713,0.0,1.1346938533997113,0.0,,1.0,0.0,1.0,1.0,0.7206803438972453,1.939743236,-1.7651976468347346,0.0,0.5725815631281398,1.094953472158028,-0.6702652411782817,-1.3311718070714285,1.7652188805306301,1.0,2,3.095979569448431,-1.2344271524682446,1.7652680955354396,0.0,-1.5473122780683652,2.589988874901472e-05,2.342626350513315,0.3079827149388367,1.000014672338391,3
22,1.0949536393523485,3.095899385230956,1.7652468518575266,2.14150527059391,0.6600420294870122,1.7652641590054792,1.2238001680254792e-05,1.7652641590054792,1.765255505431503,1.330635226225477,1.7537881622063494,-1.105222129518467,0.3739055291639009,7,0.6202774999800751,-1.765251921003799,1.213135869591551,2,0.37624111158843077,27,4,2.0297844235022713,0.0,1.1346938533997113,-8.653573976280526e-06,6.932674420325557e-06,0.9999950978589056,-1.7307147952561053e-05,0.9999901957178112,1.0,0.7206803438972453,1.939743236,-1.7652429253095836,-4.5278474849030914e-05,0.5725815631281398,1.094953472158028,-0.6703105196531307,-1.3217342530714287,1.7652188805306301,0.999974350312038,2,3.095979569448431,-1.2344724309430937,1.7652680955354396,0.009437553999999793,-1.5473575565432143,-1.9378586100016193e-05,2.342626350513315,0.30950117924946147,0.9999890222740879,3
23,1.0949536393523485,3.095899385230956,2.543340944354789,2.14150527059391,0.6600420294870122,2.543340944354789,0.31900960560489966,3.095899642851664,2.7275390800884645,0.552558440876167,1.21725692817655,-1.883298914867777,0.25951771466269374,7,0.4305178359129209,-2.2243313387498898,0.8420047950500716,3,-0.40183567376087925,27,5,2.0297844235022713,0.5525586984968749,1.1346938533997113,0.18419813573367527,0.1254293516223119,1.0724236898487882,0.0,1.0,1.2172570294687926,0.7206803438972453,1.939743236,-2.2670568417048607,-0.778122063824159,0.5725815631281398,1.094953472158028,-1.4483873050024407,0.9943466668285714,2.543340944354789,0.6940551499588437,2,3.095979569448431,-2.0125492162924035,3.095979569448431,2.3255184739,-2.2670568417048607,0.18420645288781667,2.342626350513315,-1.47406634846398,1.0724269600175635,6
24,1.0949536393523485,3.095899385230956,1.7652198207040564,2.14150527059391,0.6600420294870122,3.095899385230956,0.5471365636124451,3.095899385230956,2.486953764871029,0.0,1.0,-2.435857355743944,0.21319879859008165,7,0.35367869013309816,-2.548762821618511,0.6917231486300878,4,-0.9543941146370463,27,6,2.0297844235022713,0.0,1.1346938533997113,-0.6089456203599273,0.17672943966543936,0.8033057458957118,-1.3306795645268998,0.5701799706815632,1.0,0.7206803438972453,1.939743236,-2.8196152825810277,-1.330680504700326,0.5725815631281398,1.094953472158028,-2.0009457458786075,1.0104726228285714,2.543340944354789,0.5701796669981067,2,3.095979569448431,-2.5651076571685705,3.095979569448431,2.3416444299,-2.8196152825810277,-0.36835198798835034,2.342626350513315,-1.4172031732953128,0.8810193930249864,6
25,1.0949536393523485,3.095899385230956,1.7652508748831428,2.14150527059391,0.6600420294870122,2.543368215063424,0.5733323410221806,3.095979569448431,2.3426466133113166,0.5525311701675322,1.2172438764057425,-1.8833261855764118,0.2595149320408381,7,0.4305132197797178,-1.9700358740412436,0.8419957668380735,5,-0.4018629444695141,27,7,2.0297844235022713,0.5526113543850069,1.1346938533997113,-0.2007216017521074,0.2254224683734531,0.9210804001704087,-0.7781173401802812,0.6940602876249764,1.2172754031886124,0.7206803438972453,1.939743236,-2.2670841124134955,-0.7781493345327939,0.5725815631281398,1.094953472158028,-1.4484145757110756,0.9849092254285714,2.543340944354789,0.6940477081045109,2,3.095979569448431,-2.0125764870010387,3.095979569448431,2.3160810325,-2.2670841124134955,0.18417918217918183,2.342626350513315,-1.5095121165158327,1.0724154611543688,6
26,1.094958091442396,3.095899642851664,1.0949536393523485,2.2042172195464644,0.6998214856729955,1.094958091442396,0.5956715111874472,2.182536880569697,1.6387311801017954,2.000941551409268,2.8274138225449468,-0.39513660576940046,0.6391308408444343,6,1.0,-0.49928658025494876,2.0130608073253593,6,1.1092591281040685,27,0,2.0297844235022713,1.087578789127301,1.0637505411570638,0.5437730886593994,0.5440130684844431,1.496615434790827,-4.452090047513124e-06,0.9999959340087239,1.9932606531950696,0.667767919354859,1.923610632,-1.0949515265325014,-4.619284367901599e-06,0.5982014601157893,1.094953472158028,0.0,-1.1550051579166667,1.094953472158028,0.9999957813140028,3,3.095979569448431,-0.5270066144190115,1.0949681926796166,0.38859106300000024,-1.0949515265325014,1.7835853920455946e-06,1.6387320147384665,0.24290851192509194,1.0000016289074496,0
27,1.094958091442396,3.095899642851664,1.094953472158028,2.2042172195464644,0.6998214856729955,2.1824870375206027,0.5956735576762562,2.182539061418114,1.6387328493751383,0.9134126053310614,1.4185191433570834,-1.482665551847607,0.3206532151815308,6,0.5017019907189527,-1.5868134798443465,1.0099566144734349,6,0.021730182025861744,27,1,2.0297844235022713,5.2023897511244144e-05,1.0637505411570638,-0.5437541881454644,0.2729333771223523,0.750855707824413,-1.0875335653625746,0.5016998741957897,1.000023836978922,0.667767919354859,1.923610632,-2.182460725408745,-1.0875335653625746,0.5982014601157893,1.094953472158028,-1.0875289460782067,0.37445876728333327,2.182484942910271,0.5016998741957897,3,3.095979569448431,-1.6145355604972182,2.182539061418114,1.9180549882000002,-1.9645804350583378,1.711692854255986e-05,1.6387320147384665,-95.46250118906235,1.0000078428546186,2
28,1.094958091442396,3.095899642851664,1.7652468518575266,2.2042172195464644,0.6998214856729955,1.7652468518575266,1.2238001680254792e-05,1.7652641590054792,1.765255505431503,1.3306527909941375,1.7538055029493036,-1.065425366184531,0.3964439788897458,6,0.6202861034932299,-1.7652346138558463,1.2486736442707829,2,0.4389703676889378,27,4,2.0297844235022713,1.7307147952561053e-05,1.0637505411570638,8.653573976280526e-06,6.932742390888299e-06,1.0000049021891568,0.0,1.0,1.0000098043783137,0.667767919354859,1.923610632,-1.765225618161631,-2.797132689646986e-05,0.5982014601157893,1.094953472158028,-0.6702887604151306,-1.543596220916667,1.7652188805306301,0.9999841544388723,3,3.095979569448431,-1.234455123795141,1.7652680955354396,0.0,-1.5473402493952617,-2.07143814745514e-06,2.342626350513315,0.19359631652040885,0.9999988265447718,3
29,1.094958091442396,3.095899642851664,2.543340944354789,2.2042172195464644,0.6998214856729955,3.095899642851664,0.31900960560489966,3.095899642851664,2.7275390800884645,0.0,1.0,-2.3960781571786685,0.22604785891198428,6,0.3536800987624454,-2.7768900372467646,0.7119795451496412,3,-0.8916824233051996,27,5,2.0297844235022713,0.0,1.0637505411570638,-0.3683605627631996,0.10304261843289492,0.8810166332058816,-0.5525586984968749,0.8215191827122963,1.0,0.667767919354859,1.923610632,-2.8196155402017355,-1.330680762321034,0.5982014601157893,1.094953472158028,-2.000941551409268,0.7724846989833332,2.543340944354789,0.5701796195514495,3,3.095979569448431,-2.5651079147892784,3.095979569448431,2.3160809199,-2.8196155402017355,-0.3683522456090582,2.342626350513315,-0.9220443555702945,0.8810193197122613,6
30,1.094958091442396,3.095899642851664,1.7652198207040564,2.2042172195464644,0.6998214856729955,2.543345381980452,0.5471365636124451,3.095899385230956,2.486953764871029,0.552554260871212,1.2172549056003354,-1.8435238963074565,0.2751578651610654,6,0.43051883523179774,-1.996208818368007,0.8666605940204962,4,-0.3391281624339877,27,6,2.0297844235022713,0.5525540032505041,1.0637505411570638,-0.0563916171094232,0.21512475949546453,0.9778277785199931,-0.7781255612763958,0.6940543086324812,1.2172548043082696,0.667767919354859,1.923610632,-2.2670612793305236,-0.778126501449822,0.5982014601157893,1.094953472158028,-1.4483872905380561,0.7886106549833333,2.543340944354789,0.6940539389723348,3,3.095979569448431,-2.012553653918067,3.095979569448431,2.3322068759000003,-2.2670612793305236,0.18420201526215374,2.342626350513315,-0.8864758278994007,1.0724250888484204,6
